OBJECTID,gridcode,pkey,longitude,latitude
42019,5193,5193,-109.2500000,27.2500000
42020,5293,5293,-108.7500000,27.2500000
42021,5393,5393,-108.2500000,27.2500000
42022,5497,5497,-107.7500000,27.2500000
42023,5600,5600,-107.2500000,27.2500000
42024,5705,5705,-106.7500000,27.2500000
42025,5811,5811,-106.2500000,27.2500000
42026,5920,5920,-105.7500000,27.2500000
42027,6035,6035,-105.2500000,27.2500000
42028,6148,6148,-104.7500000,27.2500000
42029,6263,6263,-104.2500000,27.2500000
42030,6376,6376,-103.7500000,27.2500000
42031,6488,6488,-103.2500000,27.2500000
42032,6599,6599,-102.7500000,27.2500000
42033,6711,6711,-102.2500000,27.2500000
42034,6823,6823,-101.7500000,27.2500000
42035,6937,6937,-101.2500000,27.2500000
42036,7052,7052,-100.7500000,27.2500000
42037,7170,7170,-100.2500000,27.2500000
42038,7291,7291,-99.7500000,27.2500000
42039,7411,7411,-99.2500000,27.2500000
42040,7531,7531,-98.7500000,27.2500000
42041,7650,7650,-98.2500000,27.2500000
42042,7772,7772,-97.7500000,27.2500000
42043,7885,7885,-97.2500000,27.2500000
42044,10856,10856,-82.7500000,27.2500000
42045,10958,10958,-82.2500000,27.2500000
42046,11064,11064,-81.7500000,27.2500000
42047,11174,11174,-81.2500000,27.2500000
42048,11281,11281,-80.7500000,27.2500000
42049,11382,11382,-80.2500000,27.2500000
42050,23904,23904,-13.2500000,27.2500000
42051,23949,23949,-12.7500000,27.2500000
42052,23994,23994,-12.2500000,27.2500000
42053,24040,24040,-11.7500000,27.2500000
42054,24086,24086,-11.2500000,27.2500000
42055,24133,24133,-10.7500000,27.2500000
42056,24180,24180,-10.2500000,27.2500000
42057,24236,24236,-9.7500000,27.2500000
42058,24297,24297,-9.2500000,27.2500000
42059,24368,24368,-8.7500000,27.2500000
42060,24448,24448,-8.2500000,27.2500000
42061,24532,24532,-7.7500000,27.2500000
42062,24616,24616,-7.2500000,27.2500000
42063,24701,24701,-6.7500000,27.2500000
42064,24790,24790,-6.2500000,27.2500000
42065,24883,24883,-5.7500000,27.2500000
42066,24970,24970,-5.2500000,27.2500000
42067,25062,25062,-4.7500000,27.2500000
42068,25155,25155,-4.2500000,27.2500000
42069,25250,25250,-3.7500000,27.2500000
42070,25346,25346,-3.2500000,27.2500000
42071,25444,25444,-2.7500000,27.2500000
42072,25542,25542,-2.2500000,27.2500000
42073,25638,25638,-1.7500000,27.2500000
42074,25737,25737,-1.2500000,27.2500000
42075,25838,25838,-0.7500000,27.2500000
42076,25934,25934,-0.2500000,27.2500000
42077,26026,26026,0.2500000,27.2500000
42078,26116,26116,0.7500000,27.2500000
42079,26202,26202,1.2500000,27.2500000
42080,26292,26292,1.7500000,27.2500000
42081,26380,26380,2.2500000,27.2500000
42082,26466,26466,2.7500000,27.2500000
42083,26550,26550,3.2500000,27.2500000
42084,26634,26634,3.7500000,27.2500000
42085,26716,26716,4.2500000,27.2500000
42086,26800,26800,4.7500000,27.2500000
42087,26889,26889,5.2500000,27.2500000
42088,26982,26982,5.7500000,27.2500000
42089,27079,27079,6.2500000,27.2500000
42090,27178,27178,6.7500000,27.2500000
42091,27277,27277,7.2500000,27.2500000
42092,27375,27375,7.7500000,27.2500000
42093,27474,27474,8.2500000,27.2500000
42094,27588,27588,8.7500000,27.2500000
42095,27712,27712,9.2500000,27.2500000
42096,27840,27840,9.7500000,27.2500000
42097,27970,27970,10.2500000,27.2500000
42098,28096,28096,10.7500000,27.2500000
42099,28228,28228,11.2500000,27.2500000
42100,28364,28364,11.7500000,27.2500000
42101,28506,28506,12.2500000,27.2500000
42102,28659,28659,12.7500000,27.2500000
42103,28826,28826,13.2500000,27.2500000
42104,28997,28997,13.7500000,27.2500000
42105,29171,29171,14.2500000,27.2500000
42106,29355,29355,14.7500000,27.2500000
42107,29541,29541,15.2500000,27.2500000
42108,29731,29731,15.7500000,27.2500000
42109,29917,29917,16.2500000,27.2500000
42110,30105,30105,16.7500000,27.2500000
42111,30296,30296,17.2500000,27.2500000
42112,30485,30485,17.7500000,27.2500000
42113,30671,30671,18.2500000,27.2500000
42114,30861,30861,18.7500000,27.2500000
42115,31046,31046,19.2500000,27.2500000
42116,31231,31231,19.7500000,27.2500000
42117,31418,31418,20.2500000,27.2500000
42118,31605,31605,20.7500000,27.2500000
42119,31795,31795,21.2500000,27.2500000
42120,31997,31997,21.7500000,27.2500000
42121,32201,32201,22.2500000,27.2500000
42122,32408,32408,22.7500000,27.2500000
42123,32616,32616,23.2500000,27.2500000
42124,32825,32825,23.7500000,27.2500000
42125,33029,33029,24.2500000,27.2500000
42126,33235,33235,24.7500000,27.2500000
42127,33440,33440,25.2500000,27.2500000
42128,33646,33646,25.7500000,27.2500000
42129,33851,33851,26.2500000,27.2500000
42130,34054,34054,26.7500000,27.2500000
42131,34257,34257,27.2500000,27.2500000
42132,34458,34458,27.7500000,27.2500000
42133,34657,34657,28.2500000,27.2500000
42134,34852,34852,28.7500000,27.2500000
42135,35046,35046,29.2500000,27.2500000
42136,35236,35236,29.7500000,27.2500000
42137,35426,35426,30.2500000,27.2500000
42138,35613,35613,30.7500000,27.2500000
42139,35795,35795,31.2500000,27.2500000
42140,35975,35975,31.7500000,27.2500000
42141,36155,36155,32.2500000,27.2500000
42142,36338,36338,32.7500000,27.2500000
42143,36517,36517,33.2500000,27.2500000
42144,36698,36698,33.7500000,27.2500000
42145,37387,37387,35.7500000,27.2500000
42146,37551,37551,36.2500000,27.2500000
42147,37710,37710,36.7500000,27.2500000
42148,37867,37867,37.2500000,27.2500000
42149,38023,38023,37.7500000,27.2500000
42150,38179,38179,38.2500000,27.2500000
42151,38335,38335,38.7500000,27.2500000
42152,38491,38491,39.2500000,27.2500000
42153,38645,38645,39.7500000,27.2500000
42154,38793,38793,40.2500000,27.2500000
42155,38931,38931,40.7500000,27.2500000
42156,39064,39064,41.2500000,27.2500000
42157,39196,39196,41.7500000,27.2500000
42158,39328,39328,42.2500000,27.2500000
42159,39463,39463,42.7500000,27.2500000
42160,39604,39604,43.2500000,27.2500000
42161,39749,39749,43.7500000,27.2500000
42162,39901,39901,44.2500000,27.2500000
42163,40053,40053,44.7500000,27.2500000
42164,40208,40208,45.2500000,27.2500000
42165,40360,40360,45.7500000,27.2500000
42166,40510,40510,46.2500000,27.2500000
42167,40660,40660,46.7500000,27.2500000
42168,40810,40810,47.2500000,27.2500000
42169,40953,40953,47.7500000,27.2500000
42170,41092,41092,48.2500000,27.2500000
42171,41230,41230,48.7500000,27.2500000
42172,41358,41358,49.2500000,27.2500000
42173,41474,41474,49.7500000,27.2500000
42174,42038,42038,52.7500000,27.2500000
42175,42138,42138,53.2500000,27.2500000
42176,42242,42242,53.7500000,27.2500000
42177,42350,42350,54.2500000,27.2500000
42178,42461,42461,54.7500000,27.2500000
42179,42575,42575,55.2500000,27.2500000
42180,42688,42688,55.7500000,27.2500000
42181,42804,42804,56.2500000,27.2500000
42182,42914,42914,56.7500000,27.2500000
42183,43023,43023,57.2500000,27.2500000
42184,43132,43132,57.7500000,27.2500000
42185,43235,43235,58.2500000,27.2500000
42186,43340,43340,58.7500000,27.2500000
42187,43442,43442,59.2500000,27.2500000
42188,43545,43545,59.7500000,27.2500000
42189,43641,43641,60.2500000,27.2500000
42190,43737,43737,60.7500000,27.2500000
42191,43834,43834,61.2500000,27.2500000
42192,43930,43930,61.7500000,27.2500000
42193,44025,44025,62.2500000,27.2500000
42194,44120,44120,62.7500000,27.2500000
42195,44215,44215,63.2500000,27.2500000
42196,44309,44309,63.7500000,27.2500000
42197,44403,44403,64.2500000,27.2500000
42198,44496,44496,64.7500000,27.2500000
42199,44589,44589,65.2500000,27.2500000
42200,44682,44682,65.7500000,27.2500000
42201,44774,44774,66.2500000,27.2500000
42202,44866,44866,66.7500000,27.2500000
42203,44961,44961,67.2500000,27.2500000
42204,45058,45058,67.7500000,27.2500000
42205,45157,45157,68.2500000,27.2500000
42206,45259,45259,68.7500000,27.2500000
42207,45367,45367,69.2500000,27.2500000
42208,45473,45473,69.7500000,27.2500000
42209,45581,45581,70.2500000,27.2500000
42210,45687,45687,70.7500000,27.2500000
42211,45793,45793,71.2500000,27.2500000
42212,45899,45899,71.7500000,27.2500000
42213,46005,46005,72.2500000,27.2500000
42214,46115,46115,72.7500000,27.2500000
42215,46233,46233,73.2500000,27.2500000
42216,46344,46344,73.7500000,27.2500000
42217,46458,46458,74.2500000,27.2500000
42218,46577,46577,74.7500000,27.2500000
42219,46701,46701,75.2500000,27.2500000
42220,46827,46827,75.7500000,27.2500000
42221,46955,46955,76.2500000,27.2500000
42222,47085,47085,76.7500000,27.2500000
42223,47216,47216,77.2500000,27.2500000
42224,47348,47348,77.7500000,27.2500000
42225,47479,47479,78.2500000,27.2500000
42226,47606,47606,78.7500000,27.2500000
42227,47734,47734,79.2500000,27.2500000
42228,47870,47870,79.7500000,27.2500000
42229,48002,48002,80.2500000,27.2500000
42230,48127,48127,80.7500000,27.2500000
42231,48250,48250,81.2500000,27.2500000
42232,48370,48370,81.7500000,27.2500000
42233,48487,48487,82.2500000,27.2500000
42234,48605,48605,82.7500000,27.2500000
42235,48719,48719,83.2500000,27.2500000
42236,48831,48831,83.7500000,27.2500000
42237,48943,48943,84.2500000,27.2500000
42238,49054,49054,84.7500000,27.2500000
42239,49165,49165,85.2500000,27.2500000
42240,49276,49276,85.7500000,27.2500000
42241,49387,49387,86.2500000,27.2500000
42242,49497,49497,86.7500000,27.2500000
42243,49605,49605,87.2500000,27.2500000
42244,49713,49713,87.7500000,27.2500000
42245,49821,49821,88.2500000,27.2500000
42246,49929,49929,88.7500000,27.2500000
42247,50037,50037,89.2500000,27.2500000
42248,50146,50146,89.7500000,27.2500000
42249,50256,50256,90.2500000,27.2500000
42250,50365,50365,90.7500000,27.2500000
42251,50474,50474,91.2500000,27.2500000
42252,50587,50587,91.7500000,27.2500000
42253,50701,50701,92.2500000,27.2500000
42254,50819,50819,92.7500000,27.2500000
42255,50935,50935,93.2500000,27.2500000
42256,51057,51057,93.7500000,27.2500000
42257,51181,51181,94.2500000,27.2500000
42258,51308,51308,94.7500000,27.2500000
42259,51439,51439,95.2500000,27.2500000
42260,51572,51572,95.7500000,27.2500000
42261,51707,51707,96.2500000,27.2500000
42262,51840,51840,96.7500000,27.2500000
42263,51973,51973,97.2500000,27.2500000
42264,52112,52112,97.7500000,27.2500000
42265,52259,52259,98.2500000,27.2500000
42266,52408,52408,98.7500000,27.2500000
42267,52560,52560,99.2500000,27.2500000
42268,52711,52711,99.7500000,27.2500000
42269,52862,52862,100.2500000,27.2500000
42270,53011,53011,100.7500000,27.2500000
42271,53162,53162,101.2500000,27.2500000
42272,53316,53316,101.7500000,27.2500000
42273,53473,53473,102.2500000,27.2500000
42274,53629,53629,102.7500000,27.2500000
42275,53787,53787,103.2500000,27.2500000
42276,53943,53943,103.7500000,27.2500000
42277,54097,54097,104.2500000,27.2500000
42278,54251,54251,104.7500000,27.2500000
42279,54402,54402,105.2500000,27.2500000
42280,54553,54553,105.7500000,27.2500000
42281,54696,54696,106.2500000,27.2500000
42282,54832,54832,106.7500000,27.2500000
42283,54965,54965,107.2500000,27.2500000
42284,55098,55098,107.7500000,27.2500000
42285,55231,55231,108.2500000,27.2500000
42286,55359,55359,108.7500000,27.2500000
42287,55492,55492,109.2500000,27.2500000
42288,55620,55620,109.7500000,27.2500000
42289,55751,55751,110.2500000,27.2500000
42290,55882,55882,110.7500000,27.2500000
42291,56010,56010,111.2500000,27.2500000
42292,56139,56139,111.7500000,27.2500000
42293,56267,56267,112.2500000,27.2500000
42294,56397,56397,112.7500000,27.2500000
42295,56531,56531,113.2500000,27.2500000
42296,56671,56671,113.7500000,27.2500000
42297,56811,56811,114.2500000,27.2500000
42298,56952,56952,114.7500000,27.2500000
42299,57102,57102,115.2500000,27.2500000
42300,57257,57257,115.7500000,27.2500000
42301,57413,57413,116.2500000,27.2500000
42302,57568,57568,116.7500000,27.2500000
42303,57724,57724,117.2500000,27.2500000
42304,57875,57875,117.7500000,27.2500000
42305,58017,58017,118.2500000,27.2500000
42306,58159,58159,118.7500000,27.2500000
42307,58301,58301,119.2500000,27.2500000
42308,58453,58453,119.7500000,27.2500000
42309,58610,58610,120.2500000,27.2500000
42310,58762,58762,120.7500000,27.2500000
42311,64038,64038,142.2500000,27.2500000
42312,4275,4275,-113.7500000,26.7500000
42313,4372,4372,-113.2500000,26.7500000
42314,4470,4470,-112.7500000,26.7500000
42315,4573,4573,-112.2500000,26.7500000
42316,4676,4676,-111.7500000,26.7500000
42317,5087,5087,-109.7500000,26.7500000
42318,5192,5192,-109.2500000,26.7500000
42319,5292,5292,-108.7500000,26.7500000
42320,5392,5392,-108.2500000,26.7500000
42321,5496,5496,-107.7500000,26.7500000
42322,5599,5599,-107.2500000,26.7500000
42323,5704,5704,-106.7500000,26.7500000
42324,5810,5810,-106.2500000,26.7500000
42325,5919,5919,-105.7500000,26.7500000
42326,6034,6034,-105.2500000,26.7500000
42327,6147,6147,-104.7500000,26.7500000
42328,6262,6262,-104.2500000,26.7500000
42329,6375,6375,-103.7500000,26.7500000
42330,6487,6487,-103.2500000,26.7500000
42331,6598,6598,-102.7500000,26.7500000
42332,6710,6710,-102.2500000,26.7500000
42333,6822,6822,-101.7500000,26.7500000
42334,6936,6936,-101.2500000,26.7500000
42335,7051,7051,-100.7500000,26.7500000
42336,7169,7169,-100.2500000,26.7500000
42337,7290,7290,-99.7500000,26.7500000
42338,7410,7410,-99.2500000,26.7500000
42339,7530,7530,-98.7500000,26.7500000
42340,7649,7649,-98.2500000,26.7500000
42341,7771,7771,-97.7500000,26.7500000
42342,7884,7884,-97.2500000,26.7500000
42343,10957,10957,-82.2500000,26.7500000
42344,11063,11063,-81.7500000,26.7500000
42345,11173,11173,-81.2500000,26.7500000
42346,11280,11280,-80.7500000,26.7500000
42347,11381,11381,-80.2500000,26.7500000
42348,11678,11678,-78.7500000,26.7500000
42349,11791,11791,-78.2500000,26.7500000
42350,11914,11914,-77.7500000,26.7500000
42351,12048,12048,-77.2500000,26.7500000
42352,23856,23856,-13.7500000,26.7500000
42353,23903,23903,-13.2500000,26.7500000
42354,23948,23948,-12.7500000,26.7500000
42355,23993,23993,-12.2500000,26.7500000
42356,24039,24039,-11.7500000,26.7500000
42357,24085,24085,-11.2500000,26.7500000
42358,24132,24132,-10.7500000,26.7500000
42359,24179,24179,-10.2500000,26.7500000
42360,24235,24235,-9.7500000,26.7500000
42361,24296,24296,-9.2500000,26.7500000
42362,24367,24367,-8.7500000,26.7500000
42363,24447,24447,-8.2500000,26.7500000
42364,24531,24531,-7.7500000,26.7500000
42365,24615,24615,-7.2500000,26.7500000
42366,24700,24700,-6.7500000,26.7500000
42367,24789,24789,-6.2500000,26.7500000
42368,24882,24882,-5.7500000,26.7500000
42369,24969,24969,-5.2500000,26.7500000
42370,25061,25061,-4.7500000,26.7500000
42371,25154,25154,-4.2500000,26.7500000
42372,25249,25249,-3.7500000,26.7500000
42373,25345,25345,-3.2500000,26.7500000
42374,25443,25443,-2.7500000,26.7500000
42375,25541,25541,-2.2500000,26.7500000
42376,25637,25637,-1.7500000,26.7500000
42377,25736,25736,-1.2500000,26.7500000
42378,25837,25837,-0.7500000,26.7500000
42379,25933,25933,-0.2500000,26.7500000
42380,26025,26025,0.2500000,26.7500000
42381,26115,26115,0.7500000,26.7500000
42382,26201,26201,1.2500000,26.7500000
42383,26291,26291,1.7500000,26.7500000
42384,26379,26379,2.2500000,26.7500000
42385,26465,26465,2.7500000,26.7500000
42386,26549,26549,3.2500000,26.7500000
42387,26633,26633,3.7500000,26.7500000
42388,26715,26715,4.2500000,26.7500000
42389,26799,26799,4.7500000,26.7500000
42390,26888,26888,5.2500000,26.7500000
42391,26981,26981,5.7500000,26.7500000
42392,27078,27078,6.2500000,26.7500000
42393,27177,27177,6.7500000,26.7500000
42394,27276,27276,7.2500000,26.7500000
42395,27374,27374,7.7500000,26.7500000
42396,27473,27473,8.2500000,26.7500000
42397,27587,27587,8.7500000,26.7500000
42398,27711,27711,9.2500000,26.7500000
42399,27839,27839,9.7500000,26.7500000
42400,27969,27969,10.2500000,26.7500000
42401,28095,28095,10.7500000,26.7500000
42402,28227,28227,11.2500000,26.7500000
42403,28363,28363,11.7500000,26.7500000
42404,28505,28505,12.2500000,26.7500000
42405,28658,28658,12.7500000,26.7500000
42406,28825,28825,13.2500000,26.7500000
42407,28996,28996,13.7500000,26.7500000
42408,29170,29170,14.2500000,26.7500000
42409,29354,29354,14.7500000,26.7500000
42410,29540,29540,15.2500000,26.7500000
42411,29730,29730,15.7500000,26.7500000
42412,29916,29916,16.2500000,26.7500000
42413,30104,30104,16.7500000,26.7500000
42414,30295,30295,17.2500000,26.7500000
42415,30484,30484,17.7500000,26.7500000
42416,30670,30670,18.2500000,26.7500000
42417,30860,30860,18.7500000,26.7500000
42418,31045,31045,19.2500000,26.7500000
42419,31230,31230,19.7500000,26.7500000
42420,31417,31417,20.2500000,26.7500000
42421,31604,31604,20.7500000,26.7500000
42422,31794,31794,21.2500000,26.7500000
42423,31996,31996,21.7500000,26.7500000
42424,32200,32200,22.2500000,26.7500000
42425,32407,32407,22.7500000,26.7500000
42426,32615,32615,23.2500000,26.7500000
42427,32824,32824,23.7500000,26.7500000
42428,33028,33028,24.2500000,26.7500000
42429,33234,33234,24.7500000,26.7500000
42430,33439,33439,25.2500000,26.7500000
42431,33645,33645,25.7500000,26.7500000
42432,33850,33850,26.2500000,26.7500000
42433,34053,34053,26.7500000,26.7500000
42434,34256,34256,27.2500000,26.7500000
42435,34457,34457,27.7500000,26.7500000
42436,34656,34656,28.2500000,26.7500000
42437,34851,34851,28.7500000,26.7500000
42438,35045,35045,29.2500000,26.7500000
42439,35235,35235,29.7500000,26.7500000
42440,35425,35425,30.2500000,26.7500000
42441,35612,35612,30.7500000,26.7500000
42442,35794,35794,31.2500000,26.7500000
42443,35974,35974,31.7500000,26.7500000
42444,36154,36154,32.2500000,26.7500000
42445,36337,36337,32.7500000,26.7500000
42446,36516,36516,33.2500000,26.7500000
42447,36697,36697,33.7500000,26.7500000
42448,37386,37386,35.7500000,26.7500000
42449,37550,37550,36.2500000,26.7500000
42450,37709,37709,36.7500000,26.7500000
42451,37866,37866,37.2500000,26.7500000
42452,38022,38022,37.7500000,26.7500000
42453,38178,38178,38.2500000,26.7500000
42454,38334,38334,38.7500000,26.7500000
42455,38490,38490,39.2500000,26.7500000
42456,38644,38644,39.7500000,26.7500000
42457,38792,38792,40.2500000,26.7500000
42458,38930,38930,40.7500000,26.7500000
42459,39063,39063,41.2500000,26.7500000
42460,39195,39195,41.7500000,26.7500000
42461,39327,39327,42.2500000,26.7500000
42462,39462,39462,42.7500000,26.7500000
42463,39603,39603,43.2500000,26.7500000
42464,39748,39748,43.7500000,26.7500000
42465,39900,39900,44.2500000,26.7500000
42466,40052,40052,44.7500000,26.7500000
42467,40207,40207,45.2500000,26.7500000
42468,40359,40359,45.7500000,26.7500000
42469,40509,40509,46.2500000,26.7500000
42470,40659,40659,46.7500000,26.7500000
42471,40809,40809,47.2500000,26.7500000
42472,40952,40952,47.7500000,26.7500000
42473,41091,41091,48.2500000,26.7500000
42474,41229,41229,48.7500000,26.7500000
42475,41357,41357,49.2500000,26.7500000
42476,41473,41473,49.7500000,26.7500000
42477,42137,42137,53.2500000,26.7500000
42478,42241,42241,53.7500000,26.7500000
42479,42349,42349,54.2500000,26.7500000
42480,42460,42460,54.7500000,26.7500000
42481,42574,42574,55.2500000,26.7500000
42482,42687,42687,55.7500000,26.7500000
42483,42803,42803,56.2500000,26.7500000
