INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade7,0.290666666666667,0.000303333333333333
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade8,0.339111111111111,0.000475802469135802
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade9,0.387555555555556,0.000705308641975309
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade10,0.436,0.001
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade11,0.4924,0.140543772594862
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade12,0.5488,0.540980927635963
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade13,0.6052,1.17617279898972
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade14,0.6616,2.01998072052257
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade15,0.718,3.04626602610092
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade16,0.7744,4.22889004959119
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade17,0.8308,5.54171412485982
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade18,0.8872,6.95859958577321
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade19,0.9436,8.4534077661978
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,grade20,1,10
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade1,0,1e-05
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade2,0.0254724003884323,1.1358024691358e-05
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade3,0.0509448007768646,2.08641975308642e-05
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade4,0.0764172011652969,4.66666666666667e-05
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade5,0.101889601553729,9.69135802469136e-05
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade6,0.127362001942162,0.000179753086419753
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade7,0.152834402330594,0.000303333333333333
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade8,0.178306802719026,0.000475802469135802
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade9,0.203779203107459,0.000705308641975309
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade10,0.229251603495891,0.001
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade11,0.306326443146302,0.122452470345092
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade12,0.383401282796713,0.475673373932188
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade13,0.460476122447124,1.04695350910011
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade14,0.537550962097535,1.82258367418769
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade15,0.614625801747945,2.78885466753374
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade16,0.691700641398356,3.9320572874771
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade17,0.768775481048767,5.23848233235658
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade18,0.845850320699178,6.694420600511
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade19,0.922925160349589,8.2861628902792
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade20,1,10
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade1,0,1e-05
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade2,0.0361111111111111,1.1358024691358e-05
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade3,0.0722222222222222,2.08641975308642e-05
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade4,0.108333333333333,4.66666666666667e-05
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade5,0.144444444444444,9.69135802469136e-05
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade6,0.180555555555556,0.000179753086419753
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade7,0.216666666666667,0.000303333333333333
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade8,0.252777777777778,0.000475802469135803
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade9,0.288888888888889,0.000705308641975309
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade10,0.325,0.001
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade11,0.3925,0.130749211519231
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade12,0.46,0.505783576
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade13,0.5275,1.10663372678846
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade14,0.595,1.91383029723077
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade15,0.6625,2.90790392067308
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade16,0.73,4.06938523046154
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade17,0.7975,5.37880485994231
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade18,0.865,6.81669344246154
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade19,0.9325,8.36358161136539
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,grade20,1,10
China,Mekong-water withdrawals,runoff,grade1,0,1e-05
China,Mekong-water withdrawals,runoff,grade2,0.0562222222222222,1.1358024691358e-05
China,Mekong-water withdrawals,runoff,grade3,0.112444444444444,2.08641975308642e-05
China,Mekong-water withdrawals,runoff,grade4,0.168666666666667,4.66666666666666e-05
China,Mekong-water withdrawals,runoff,grade5,0.224888888888889,9.69135802469135e-05
China,Mekong-water withdrawals,runoff,grade6,0.281111111111111,0.000179753086419753
China,Mekong-water withdrawals,runoff,grade7,0.337333333333333,0.000303333333333333
China,Mekong-water withdrawals,runoff,grade8,0.393555555555556,0.000475802469135802
China,Mekong-water withdrawals,runoff,grade9,0.449777777777778,0.000705308641975308
China,Mekong-water withdrawals,runoff,grade10,0.506,0.001
China,Mekong-water withdrawals,runoff,grade11,0.5554,0.146764607938261
China,Mekong-water withdrawals,runoff,grade12,0.6048,0.563250231123478
China,Mekong-water withdrawals,runoff,grade13,0.6542,1.22011443817652
China,Mekong-water withdrawals,runoff,grade14,0.7036,2.08701479771826
China,Mekong-water withdrawals,runoff,grade15,0.753,3.13360887836956
China,Mekong-water withdrawals,runoff,grade16,0.8024,4.3295542487513
China,Mekong-water withdrawals,runoff,grade17,0.8518,5.64450847748435
China,Mekong-water withdrawals,runoff,grade18,0.9012,7.04812913318956
China,Mekong-water withdrawals,runoff,grade19,0.9506,8.51007378448782
China,Mekong-water withdrawals,runoff,grade20,1,10
Mexico,Mexico-Interior-water withdrawals,runoff,grade1,0,1e-05
Mexico,Mexico-Interior-water withdrawals,runoff,grade2,0.0123105456565152,1.1358024691358e-05
Mexico,Mexico-Interior-water withdrawals,runoff,grade3,0.0246210913130304,2.08641975308642e-05
Mexico,Mexico-Interior-water withdrawals,runoff,grade4,0.0369316369695456,4.66666666666667e-05
Mexico,Mexico-Interior-water withdrawals,runoff,grade5,0.0492421826260608,9.69135802469137e-05
Mexico,Mexico-Interior-water withdrawals,runoff,grade6,0.061552728282576,0.000179753086419753
Mexico,Mexico-Interior-water withdrawals,runoff,grade7,0.0738632739390911,0.000303333333333333
Mexico,Mexico-Interior-water withdrawals,runoff,grade8,0.0861738195956063,0.000475802469135803
Mexico,Mexico-Interior-water withdrawals,runoff,grade9,0.0984843652521215,0.000705308641975309
Mexico,Mexico-Interior-water withdrawals,runoff,grade10,0.110794910908637,0.001
Mexico,Mexico-Interior-water withdrawals,runoff,grade11,0.199715419817773,0.1129548699818
Mexico,Mexico-Interior-water withdrawals,runoff,grade12,0.288635928726909,0.439687954275166
Mexico,Mexico-Interior-water withdrawals,runoff,grade13,0.377556437636046,0.974652850014777
Mexico,Mexico-Interior-water withdrawals,runoff,grade14,0.466476946545182,1.71130315433531
Mexico,Mexico-Interior-water withdrawals,runoff,grade15,0.555397455454318,2.64309246437145
Mexico,Mexico-Interior-water withdrawals,runoff,grade16,0.644317964363455,3.76347437725788
Mexico,Mexico-Interior-water withdrawals,runoff,grade17,0.733238473272591,5.06590249012926
Mexico,Mexico-Interior-water withdrawals,runoff,grade18,0.822158982181727,6.54383040012029
Mexico,Mexico-Interior-water withdrawals,runoff,grade19,0.911079491090864,8.19071170436564
Mexico,Mexico-Interior-water withdrawals,runoff,grade20,1,10
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade1,0,1e-05
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade2,0.00421829250344443,1.1358024691358e-05
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade3,0.00843658500688887,2.08641975308642e-05
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade4,0.0126548775103333,4.66666666666667e-05
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade5,0.0168731700137777,9.69135802469136e-05
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade6,0.0210914625172222,0.000179753086419753
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade7,0.0253097550206666,0.000303333333333333
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade8,0.029528047524111,0.000475802469135803
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade9,0.0337463400275555,0.000705308641975309
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade10,0.0379646325309999,0.001
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade11,0.1341681692779,0.110719802801851
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade12,0.2303717060248,0.423513141471575
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade13,0.3265752427717,0.937409123158567
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade14,0.4227787795186,1.65043685501222
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade15,0.5189823162655,2.56062544418192
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade16,0.6151858530124,3.66600399781707
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade17,0.7113893897593,4.96460162306706
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade18,0.8075929265062,6.45444742708128
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade19,0.9037964632531,8.13357051700913
USA,Mexico-Northwest Coast-water withdrawals,runoff,grade20,1,10
USA,Mid Atlantic-water withdrawals,runoff,grade1,0,1e-05
USA,Mid Atlantic-water withdrawals,runoff,grade2,0.0517777777777778,1.1358024691358e-05
USA,Mid Atlantic-water withdrawals,runoff,grade3,0.103555555555556,2.08641975308642e-05
USA,Mid Atlantic-water withdrawals,runoff,grade4,0.155333333333333,4.66666666666666e-05
USA,Mid Atlantic-water withdrawals,runoff,grade5,0.207111111111111,9.69135802469135e-05
USA,Mid Atlantic-water withdrawals,runoff,grade6,0.258888888888889,0.000179753086419753
USA,Mid Atlantic-water withdrawals,runoff,grade7,0.310666666666667,0.000303333333333333
USA,Mid Atlantic-water withdrawals,runoff,grade8,0.362444444444444,0.000475802469135802
USA,Mid Atlantic-water withdrawals,runoff,grade9,0.414222222222222,0.000705308641975309
USA,Mid Atlantic-water withdrawals,runoff,grade10,0.466,0.001
USA,Mid Atlantic-water withdrawals,runoff,grade11,0.5194,0.143206932866867
USA,Mid Atlantic-water withdrawals,runoff,grade12,0.5728,0.550520107704034
USA,Mid Atlantic-water withdrawals,runoff,grade13,0.6262,1.19499910603373
USA,Mid Atlantic-water withdrawals,runoff,grade14,0.6796,2.0487035093782
USA,Mid Atlantic-water withdrawals,runoff,grade15,0.733,3.08369289925966
USA,Mid Atlantic-water withdrawals,runoff,grade16,0.7864,4.27202685720034
USA,Mid Atlantic-water withdrawals,runoff,grade17,0.8398,5.58576496472249
USA,Mid Atlantic-water withdrawals,runoff,grade18,0.8932,6.99696680334832
USA,Mid Atlantic-water withdrawals,runoff,grade19,0.9466,8.47769195460008
USA,Mid Atlantic-water withdrawals,runoff,grade20,1,9.99999999999999
USA,Missouri River-water withdrawals,runoff,grade1,0,1e-05
USA,Missouri River-water withdrawals,runoff,grade2,0.0156972155965599,1.1358024691358e-05
USA,Missouri River-water withdrawals,runoff,grade3,0.0313944311931198,2.08641975308642e-05
USA,Missouri River-water withdrawals,runoff,grade4,0.0470916467896797,4.66666666666666e-05
USA,Missouri River-water withdrawals,runoff,grade5,0.0627888623862397,9.69135802469135e-05
USA,Missouri River-water withdrawals,runoff,grade6,0.0784860779827996,0.000179753086419753
USA,Missouri River-water withdrawals,runoff,grade7,0.0941832935793595,0.000303333333333333
USA,Missouri River-water withdrawals,runoff,grade8,0.109880509175919,0.000475802469135802
USA,Missouri River-water withdrawals,runoff,grade9,0.125577724772479,0.000705308641975308
USA,Missouri River-water withdrawals,runoff,grade10,0.141274940369039,0.001
USA,Missouri River-water withdrawals,runoff,grade11,0.227147446332135,0.115212260200567
USA,Missouri River-water withdrawals,runoff,grade12,0.313019952295231,0.448639582398019
USA,Missouri River-water withdrawals,runoff,grade13,0.398892458258327,0.992883629993478
USA,Missouri River-water withdrawals,runoff,grade14,0.484764964221424,1.73954606638806
USA,Missouri River-water withdrawals,runoff,grade15,0.57063747018452,2.6802285549829
USA,Missouri River-water withdrawals,runoff,grade16,0.656509976147616,3.8065327591791
USA,Missouri River-water withdrawals,runoff,grade17,0.742382482110712,5.11006034237779
USA,Missouri River-water withdrawals,runoff,grade18,0.828254988073808,6.58241296798009
USA,Missouri River-water withdrawals,runoff,grade19,0.914127494036904,8.21519229938712
USA,Missouri River-water withdrawals,runoff,grade20,1,10
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade2,0.0346666666666667,1.1358024691358e-05
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade3,0.0693333333333333,2.08641975308642e-05
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade4,0.104,4.66666666666667e-05
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade5,0.138666666666667,9.69135802469136e-05
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade6,0.173333333333333,0.000179753086419753
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade7,0.208,0.000303333333333333
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade8,0.242666666666667,0.000475802469135802
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade9,0.277333333333333,0.000705308641975309
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade10,0.312,0.001
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade11,0.3808,0.129611197304616
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade12,0.4496,0.50167638016
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade13,0.5184,1.09850770420923
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade14,0.5872,1.90141732509538
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade15,0.656,2.89171739846154
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade16,0.7248,4.05072007995077
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade17,0.7936,5.35973752520616
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade18,0.8624,6.80008188987077
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade19,0.9312,8.35306532958769
Australia_NZ,Murray-Darling-water withdrawals,runoff,grade20,1,10
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade1,0,1e-05
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade2,0.017,1.1358024691358e-05
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade3,0.034,2.08641975308642e-05
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade4,0.051,4.66666666666667e-05
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade5,0.068,9.69135802469136e-05
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade6,0.085,0.000179753086419753
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade7,0.102,0.000303333333333334
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade8,0.119,0.000475802469135803
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade9,0.136,0.000705308641975309
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade10,0.153,0.001
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade11,0.2377,0.116132184465294
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade12,0.3224,0.452168195745882
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade13,0.4071,0.999999750080588
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade14,0.4918,1.75051856370823
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade15,0.5765,2.69461635286765
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade16,0.6612,3.82318483379765
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade17,0.7459,5.12711572273706
Africa_Southern,Namibia-Coast-water withdrawals,runoff,grade18,0.8306,6.5973007359247
